Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-107720,2023-05-24,CUST-7573,Customer 7573,South,Technology,Machines,7306.34,7,0.08,1204.7
ORD-107721,2022-11-28,CUST-7279,Customer 7279,South,Technology,Phones,4546.13,5,0.04,1276.38
ORD-107722,2022-04-03,CUST-5126,Customer 5126,South,Office Supplies,Art,38.86,4,0.17,-0.61
ORD-107723,2023-11-19,CUST-9021,Customer 9021,East,Technology,Copiers,15801.3,7,0.09,4541.6
ORD-107724,2023-10-19,CUST-9574,Customer 9574,South,Technology,Machines,5091.41,4,0.09,797.26
ORD-107725,2023-06-03,CUST-3982,Customer 3982,East,Furniture,Chairs,4156.91,7,0.01,902.47
ORD-107726,2022-09-26,CUST-2255,Customer 2255,West,Technology,Accessories,7052.66,5,0.05,1476.35
ORD-107727,2023-01-11,CUST-6882,Customer 6882,North,Office Supplies,Binders,162.92,2,0.16,11.72
ORD-107728,2022-01-04,CUST-6924,Customer 6924,North,Furniture,Tables,4857.72,7,0.0,771.75
ORD-107729,2022-05-18,CUST-4767,Customer 4767,West,Technology,Copiers,18916.01,7,0.03,5455.65
ORD-107730,2022-08-19,CUST-6249,Customer 6249,North,Office Supplies,Paper,369.08,6,0.16,40.87
ORD-107731,2023-08-23,CUST-6931,Customer 6931,North,Technology,Machines,6560.49,6,0.07,423.73
ORD-107732,2023-06-13,CUST-8144,Customer 8144,South,Office Supplies,Paper,289.95,4,0.12,60.06
ORD-107733,2022-02-21,CUST-9820,Customer 9820,East,Technology,Accessories,9799.78,7,0.1,2541.2
ORD-107734,2023-10-08,CUST-6737,Customer 6737,East,Office Supplies,Art,78.43,3,0.07,9.69
ORD-107735,2023-12-24,CUST-9751,Customer 9751,North,Furniture,Furnishings,1392.61,3,0.08,401.96
ORD-107736,2022-11-21,CUST-5449,Customer 5449,West,Office Supplies,Paper,278.82,2,0.1,23.13
ORD-107737,2023-12-18,CUST-8538,Customer 8538,East,Furniture,Furnishings,1278.17,1,0.17,-53.35
ORD-107738,2023-12-24,CUST-3671,Customer 3671,East,Office Supplies,Art,386.11,3,0.08,75.71
ORD-107739,2022-10-04,CUST-1387,Customer 1387,North,Technology,Copiers,6437.31,7,0.05,1055.94
ORD-107740,2023-06-20,CUST-7857,Customer 7857,East,Office Supplies,Binders,648.29,4,0.04,78.63
ORD-107741,2023-05-01,CUST-8210,Customer 8210,North,Technology,Machines,2248.13,6,0.14,148.14
ORD-107742,2023-05-31,CUST-2463,Customer 2463,North,Furniture,Chairs,983.12,2,0.15,149.16
ORD-107743,2022-06-01,CUST-3179,Customer 3179,East,Office Supplies,Storage,346.2,2,0.1,44.56
ORD-107744,2023-04-28,CUST-7690,Customer 7690,East,Office Supplies,Paper,90.79,3,0.18,18.41
ORD-107745,2022-09-16,CUST-8530,Customer 8530,South,Office Supplies,Storage,349.14,2,0.11,49.47
ORD-107746,2022-11-20,CUST-3963,Customer 3963,North,Furniture,Furnishings,1920.01,2,0.15,96.5
ORD-107747,2022-06-17,CUST-6015,Customer 6015,South,Furniture,Chairs,4307.18,6,0.17,564.85
ORD-107748,2023-11-19,CUST-7449,Customer 7449,West,Office Supplies,Paper,262.92,2,0.34,-5.03
ORD-107749,2022-11-06,CUST-6921,Customer 6921,East,Office Supplies,Binders,614.87,7,0.09,91.03
ORD-107750,2023-04-24,CUST-8132,Customer 8132,West,Technology,Accessories,8830.55,3,0.08,559.1
ORD-107751,2022-02-25,CUST-5315,Customer 5315,North,Technology,Accessories,7497.32,4,0.13,266.42
ORD-107752,2023-09-12,CUST-3076,Customer 3076,West,Technology,Copiers,6772.04,5,0.24,284.74
ORD-107753,2023-04-18,CUST-2326,Customer 2326,South,Technology,Copiers,10298.1,7,0.16,2063.77
ORD-107754,2022-10-23,CUST-4901,Customer 4901,East,Furniture,Furnishings,4393.27,6,0.07,895.6
ORD-107755,2023-04-06,CUST-9894,Customer 9894,West,Office Supplies,Paper,589.61,3,0.05,176.9
ORD-107756,2022-11-20,CUST-8519,Customer 8519,West,Technology,Accessories,2688.28,3,0.0,910.12
ORD-107757,2022-05-21,CUST-3757,Customer 3757,East,Office Supplies,Paper,1203.97,6,0.0,232.83
ORD-107758,2023-10-29,CUST-7996,Customer 7996,West,Furniture,Tables,4959.32,6,0.08,1133.79
ORD-107759,2022-09-19,CUST-5326,Customer 5326,South,Technology,Accessories,638.62,1,0.09,141.32
ORD-107760,2023-02-24,CUST-6205,Customer 6205,North,Furniture,Tables,1340.16,2,0.11,33.45
ORD-107761,2022-08-29,CUST-5125,Customer 5125,South,Technology,Copiers,10161.79,7,0.13,1229.71
ORD-107762,2022-12-21,CUST-6264,Customer 6264,West,Technology,Accessories,7846.93,7,0.04,1981.69
ORD-107763,2023-08-12,CUST-5536,Customer 5536,South,Office Supplies,Binders,11.61,1,0.14,0.97
ORD-107764,2022-06-29,CUST-7122,Customer 7122,West,Furniture,Bookcases,307.64,1,0.1,46.53
ORD-107765,2022-03-07,CUST-6350,Customer 6350,South,Furniture,Chairs,412.12,1,0.26,35.11
ORD-107766,2022-12-14,CUST-8067,Customer 8067,East,Technology,Phones,2638.74,1,0.0,590.68
ORD-107767,2022-06-20,CUST-3328,Customer 3328,South,Office Supplies,Binders,155.34,5,0.14,6.63
ORD-107768,2023-04-19,CUST-5138,Customer 5138,South,Furniture,Bookcases,1741.15,4,0.0,491.25
ORD-107769,2023-06-18,CUST-1923,Customer 1923,East,Technology,Accessories,4118.33,2,0.13,523.0
ORD-107770,2023-01-02,CUST-7988,Customer 7988,East,Furniture,Chairs,3276.3,3,0.13,375.17
ORD-107771,2022-04-17,CUST-2000,Customer 2000,East,Office Supplies,Paper,328.93,4,0.17,69.35
ORD-107772,2023-03-15,CUST-5125,Customer 5125,North,Office Supplies,Paper,681.63,6,0.21,1.39
ORD-107773,2022-08-15,CUST-1745,Customer 1745,East,Technology,Copiers,7856.76,6,0.01,1870.01
ORD-107774,2023-03-20,CUST-3260,Customer 3260,East,Technology,Phones,5013.49,6,0.08,901.27
ORD-107775,2023-03-18,CUST-1523,Customer 1523,North,Office Supplies,Paper,576.58,3,0.11,79.12
ORD-107776,2023-01-31,CUST-5221,Customer 5221,East,Furniture,Chairs,3949.89,3,0.17,501.64
ORD-107777,2023-12-29,CUST-8284,Customer 8284,South,Technology,Phones,14615.54,6,0.16,68.24
ORD-107778,2023-08-04,CUST-1105,Customer 1105,East,Technology,Phones,1836.86,3,0.06,170.22
ORD-107779,2022-03-25,CUST-6741,Customer 6741,North,Technology,Machines,13512.3,6,0.01,2423.58
ORD-107780,2023-09-07,CUST-2975,Customer 2975,West,Technology,Accessories,3312.38,5,0.09,302.71
ORD-107781,2023-07-05,CUST-3369,Customer 3369,East,Technology,Phones,341.56,3,0.11,76.24
ORD-107782,2022-01-13,CUST-7036,Customer 7036,East,Office Supplies,Paper,589.8,5,0.13,-6.67
ORD-107783,2023-11-24,CUST-4853,Customer 4853,North,Furniture,Chairs,4616.25,5,0.18,189.32
ORD-107784,2023-05-08,CUST-7238,Customer 7238,West,Office Supplies,Art,247.01,3,0.08,63.87
ORD-107785,2022-09-25,CUST-6579,Customer 6579,South,Furniture,Chairs,3451.47,6,0.08,884.71
ORD-107786,2023-06-09,CUST-9680,Customer 9680,East,Technology,Machines,11678.12,5,0.02,3778.41
ORD-107787,2022-04-30,CUST-3832,Customer 3832,South,Furniture,Bookcases,7212.74,7,0.17,1188.82
ORD-107788,2022-12-19,CUST-4080,Customer 4080,South,Furniture,Tables,6198.69,5,0.13,132.63
ORD-107789,2022-02-26,CUST-1998,Customer 1998,South,Furniture,Chairs,4811.86,5,0.12,54.14
ORD-107790,2022-02-09,CUST-1933,Customer 1933,North,Technology,Copiers,2156.6,1,0.11,474.79
ORD-107791,2022-12-02,CUST-5340,Customer 5340,South,Furniture,Chairs,2360.94,2,0.08,152.05
ORD-107792,2023-10-02,CUST-4973,Customer 4973,West,Furniture,Chairs,913.24,2,0.15,126.65
ORD-107793,2022-06-22,CUST-1607,Customer 1607,North,Technology,Accessories,3654.12,4,0.05,869.35
ORD-107794,2023-07-01,CUST-7646,Customer 7646,North,Furniture,Bookcases,7193.41,6,0.11,1876.96
ORD-107795,2022-09-16,CUST-1170,Customer 1170,West,Office Supplies,Art,144.4,1,0.16,30.09
ORD-107796,2023-06-01,CUST-5468,Customer 5468,North,Technology,Accessories,322.39,1,0.05,23.52
ORD-107797,2023-12-31,CUST-5187,Customer 5187,South,Furniture,Tables,1128.91,5,0.11,39.22
ORD-107798,2023-06-07,CUST-7312,Customer 7312,West,Office Supplies,Binders,73.71,2,0.22,0.69
ORD-107799,2022-04-27,CUST-4289,Customer 4289,East,Technology,Copiers,657.12,5,0.11,30.19
ORD-107800,2022-07-03,CUST-3678,Customer 3678,North,Technology,Machines,17807.43,7,0.17,1261.51
ORD-107801,2022-04-26,CUST-1247,Customer 1247,West,Furniture,Chairs,6340.67,6,0.18,-298.85
ORD-107802,2022-06-11,CUST-6055,Customer 6055,South,Office Supplies,Paper,147.92,1,0.27,15.43
ORD-107803,2023-08-02,CUST-6868,Customer 6868,South,Office Supplies,Paper,337.56,4,0.15,19.64
ORD-107804,2023-12-13,CUST-3384,Customer 3384,East,Furniture,Tables,568.37,2,0.2,-38.97
ORD-107805,2023-06-27,CUST-5932,Customer 5932,East,Furniture,Furnishings,2052.29,3,0.15,-32.14
ORD-107806,2023-08-10,CUST-3000,Customer 3000,East,Technology,Accessories,5584.87,2,0.11,1285.79
ORD-107807,2022-08-25,CUST-8265,Customer 8265,South,Technology,Phones,5596.21,4,0.02,807.88
ORD-107808,2022-03-07,CUST-7736,Customer 7736,South,Furniture,Chairs,1461.4,2,0.14,269.41
ORD-107809,2022-03-11,CUST-3080,Customer 3080,East,Technology,Copiers,11029.66,7,0.11,670.84
ORD-107810,2023-03-23,CUST-4793,Customer 4793,West,Furniture,Tables,4945.32,4,0.05,1188.2
ORD-107811,2023-02-20,CUST-2875,Customer 2875,East,Office Supplies,Storage,1116.69,7,0.18,118.62
ORD-107812,2023-06-16,CUST-9356,Customer 9356,West,Furniture,Furnishings,432.42,3,0.05,133.49
ORD-107813,2023-03-17,CUST-2970,Customer 2970,North,Technology,Phones,14405.83,7,0.12,3364.42
ORD-107814,2023-04-09,CUST-1224,Customer 1224,North,Office Supplies,Storage,63.34,1,0.31,-11.35
ORD-107815,2023-01-31,CUST-7922,Customer 7922,South,Office Supplies,Art,242.08,3,0.0,63.83
ORD-107816,2023-12-12,CUST-5499,Customer 5499,East,Office Supplies,Paper,381.94,6,0.04,71.65
ORD-107817,2023-07-05,CUST-9315,Customer 9315,North,Technology,Accessories,17908.96,6,0.09,641.46
ORD-107818,2023-10-19,CUST-7538,Customer 7538,South,Office Supplies,Binders,516.31,6,0.23,36.14
ORD-107819,2023-07-11,CUST-1866,Customer 1866,South,Furniture,Bookcases,2038.77,2,0.16,148.26
ORD-107820,2023-01-30,CUST-3747,Customer 3747,North,Furniture,Chairs,3886.63,4,0.16,329.23
ORD-107821,2022-11-22,CUST-4295,Customer 4295,East,Office Supplies,Binders,580.44,3,0.17,79.94
ORD-107822,2022-04-01,CUST-2719,Customer 2719,South,Technology,Machines,1719.92,1,0.13,73.14
ORD-107823,2022-03-11,CUST-4586,Customer 4586,West,Technology,Machines,2143.34,2,0.03,334.53
ORD-107824,2022-06-15,CUST-1064,Customer 1064,South,Furniture,Tables,1874.68,4,0.22,116.61
ORD-107825,2023-10-04,CUST-2852,Customer 2852,South,Technology,Accessories,2670.26,5,0.13,488.28
ORD-107826,2022-08-02,CUST-2699,Customer 2699,South,Furniture,Chairs,2003.68,3,0.16,292.97
ORD-107827,2023-08-24,CUST-5926,Customer 5926,North,Technology,Phones,1860.17,6,0.07,501.64
ORD-107828,2022-12-01,CUST-3281,Customer 3281,South,Office Supplies,Binders,36.88,7,0.17,-0.1
ORD-107829,2023-01-04,CUST-8367,Customer 8367,West,Office Supplies,Storage,649.3,6,0.06,52.74
ORD-107830,2023-08-07,CUST-4250,Customer 4250,West,Technology,Copiers,2635.26,7,0.1,151.07
ORD-107831,2023-11-08,CUST-9287,Customer 9287,West,Technology,Copiers,11516.72,7,0.11,1956.06
ORD-107832,2022-02-18,CUST-3132,Customer 3132,West,Office Supplies,Storage,139.91,1,0.09,33.7
ORD-107833,2022-02-21,CUST-7324,Customer 7324,West,Furniture,Tables,1312.01,6,0.18,148.8
ORD-107834,2022-10-16,CUST-3934,Customer 3934,West,Office Supplies,Art,125.2,2,0.18,5.69
ORD-107835,2023-09-18,CUST-2249,Customer 2249,North,Technology,Phones,6097.41,3,0.02,1147.25
ORD-107836,2022-08-27,CUST-4748,Customer 4748,South,Technology,Accessories,2696.93,2,0.03,322.97
ORD-107837,2022-05-13,CUST-7741,Customer 7741,North,Technology,Phones,15036.0,6,0.08,2832.72
ORD-107838,2022-06-15,CUST-1451,Customer 1451,West,Office Supplies,Paper,1252.79,6,0.17,-28.46
ORD-107839,2023-01-09,CUST-2456,Customer 2456,South,Furniture,Furnishings,4748.1,4,0.05,904.94
ORD-107840,2023-01-08,CUST-8226,Customer 8226,South,Furniture,Furnishings,1366.31,2,0.16,124.94
ORD-107841,2023-04-23,CUST-8798,Customer 8798,South,Office Supplies,Paper,85.74,3,0.08,15.98
ORD-107842,2023-04-24,CUST-1188,Customer 1188,East,Office Supplies,Art,426.75,2,0.08,87.08
ORD-107843,2023-10-12,CUST-6561,Customer 6561,North,Technology,Copiers,12809.31,5,0.2,1862.66
ORD-107844,2023-08-14,CUST-3033,Customer 3033,South,Furniture,Bookcases,3428.48,2,0.0,1108.69
ORD-107845,2023-11-13,CUST-4996,Customer 4996,North,Furniture,Tables,8154.0,6,0.15,68.18
ORD-107846,2023-09-27,CUST-4806,Customer 4806,South,Furniture,Tables,2004.93,5,0.21,285.8
ORD-107847,2023-11-19,CUST-9554,Customer 9554,North,Office Supplies,Paper,438.47,7,0.11,32.98
ORD-107848,2022-10-27,CUST-6228,Customer 6228,West,Technology,Phones,3072.2,1,0.07,800.4
ORD-107849,2022-03-23,CUST-4894,Customer 4894,South,Technology,Accessories,16274.56,6,0.09,567.32
ORD-107850,2022-03-28,CUST-9795,Customer 9795,North,Technology,Phones,3923.4,3,0.12,170.29
ORD-107851,2022-08-13,CUST-9557,Customer 9557,West,Furniture,Bookcases,7431.42,6,0.18,156.28
ORD-107852,2022-01-16,CUST-4672,Customer 4672,South,Office Supplies,Paper,309.33,3,0.09,28.1
ORD-107853,2022-12-24,CUST-4747,Customer 4747,West,Furniture,Bookcases,4949.92,5,0.04,922.58
ORD-107854,2022-06-12,CUST-5849,Customer 5849,East,Office Supplies,Storage,505.6,6,0.09,116.19
ORD-107855,2023-09-02,CUST-9505,Customer 9505,East,Office Supplies,Paper,1241.09,7,0.09,328.9
ORD-107856,2023-10-30,CUST-9749,Customer 9749,North,Office Supplies,Binders,956.39,5,0.13,55.36
ORD-107857,2023-05-29,CUST-7023,Customer 7023,North,Office Supplies,Art,147.21,7,0.03,20.37
ORD-107858,2022-12-16,CUST-8381,Customer 8381,East,Technology,Accessories,12283.95,5,0.14,2695.89
ORD-107859,2023-11-12,CUST-3282,Customer 3282,West,Technology,Copiers,2171.56,2,0.1,423.91
ORD-107860,2023-04-09,CUST-5880,Customer 5880,East,Furniture,Chairs,311.41,1,0.0,105.48
ORD-107861,2023-01-10,CUST-9678,Customer 9678,North,Technology,Phones,992.48,6,0.04,82.68
ORD-107862,2022-04-02,CUST-5705,Customer 5705,East,Furniture,Bookcases,4768.42,5,0.17,322.84
ORD-107863,2022-06-30,CUST-7047,Customer 7047,North,Technology,Accessories,2191.92,7,0.07,141.4
ORD-107864,2022-10-28,CUST-3379,Customer 3379,East,Office Supplies,Art,67.54,3,0.19,3.2
ORD-107865,2023-10-22,CUST-7551,Customer 7551,East,Office Supplies,Art,252.43,3,0.14,50.62
ORD-107866,2022-07-08,CUST-5836,Customer 5836,East,Office Supplies,Art,601.14,6,0.19,-25.28
ORD-107867,2022-11-10,CUST-5908,Customer 5908,South,Technology,Accessories,680.68,1,0.06,73.56
ORD-107868,2023-05-08,CUST-2780,Customer 2780,East,Office Supplies,Binders,384.41,3,0.2,27.22
ORD-107869,2022-05-08,CUST-9293,Customer 9293,North,Furniture,Furnishings,2136.81,3,0.0,263.83
ORD-107870,2023-06-03,CUST-8774,Customer 8774,West,Office Supplies,Storage,396.02,3,0.21,19.89
ORD-107871,2023-03-02,CUST-9351,Customer 9351,North,Technology,Phones,4244.0,3,0.12,1054.16
ORD-107872,2023-07-13,CUST-3066,Customer 3066,North,Technology,Phones,5458.29,7,0.14,766.33
ORD-107873,2023-07-19,CUST-4376,Customer 4376,North,Furniture,Furnishings,3798.73,3,0.14,907.73
ORD-107874,2022-07-06,CUST-1512,Customer 1512,West,Office Supplies,Art,716.41,4,0.06,200.18
ORD-107875,2023-07-04,CUST-3295,Customer 3295,West,Office Supplies,Art,328.89,6,0.07,95.66
ORD-107876,2023-03-29,CUST-8348,Customer 8348,North,Office Supplies,Art,851.16,4,0.14,28.05
ORD-107877,2023-04-16,CUST-8745,Customer 8745,South,Technology,Accessories,13355.7,6,0.04,3475.21
ORD-107878,2023-07-19,CUST-1357,Customer 1357,East,Technology,Accessories,1850.95,1,0.0,571.08
ORD-107879,2022-08-12,CUST-9480,Customer 9480,West,Furniture,Chairs,2354.32,2,0.09,652.19
ORD-107880,2022-06-03,CUST-5067,Customer 5067,North,Furniture,Chairs,848.81,1,0.14,77.22
ORD-107881,2023-07-14,CUST-2726,Customer 2726,West,Office Supplies,Binders,138.34,1,0.19,26.52
ORD-107882,2022-12-17,CUST-6077,Customer 6077,West,Furniture,Bookcases,813.91,6,0.14,61.23
ORD-107883,2022-05-27,CUST-2625,Customer 2625,West,Technology,Machines,2299.73,1,0.12,255.56
ORD-107884,2023-07-30,CUST-3363,Customer 3363,North,Furniture,Bookcases,1583.42,2,0.08,107.1
ORD-107885,2022-12-15,CUST-1754,Customer 1754,North,Technology,Phones,1916.33,1,0.06,573.77
ORD-107886,2022-07-01,CUST-3384,Customer 3384,East,Technology,Copiers,5556.61,4,0.1,301.0
ORD-107887,2023-09-29,CUST-1675,Customer 1675,West,Furniture,Furnishings,3396.18,3,0.21,89.2
ORD-107888,2022-06-28,CUST-7990,Customer 7990,North,Office Supplies,Art,165.01,2,0.17,27.5
ORD-107889,2022-02-08,CUST-3121,Customer 3121,South,Furniture,Tables,7633.7,7,0.07,1503.2
ORD-107890,2022-01-03,CUST-4613,Customer 4613,North,Technology,Copiers,931.14,6,0.2,7.84
ORD-107891,2022-03-05,CUST-7608,Customer 7608,East,Technology,Phones,6744.08,4,0.0,1636.99
ORD-107892,2022-01-29,CUST-1312,Customer 1312,West,Technology,Machines,2939.0,2,0.04,345.04
ORD-107893,2023-01-07,CUST-6150,Customer 6150,North,Technology,Copiers,2842.33,1,0.1,78.46
ORD-107894,2023-06-07,CUST-4247,Customer 4247,South,Office Supplies,Storage,957.92,5,0.23,139.89
ORD-107895,2022-04-07,CUST-3987,Customer 3987,West,Office Supplies,Paper,227.99,2,0.0,66.89
ORD-107896,2023-03-18,CUST-4910,Customer 4910,South,Office Supplies,Binders,190.22,1,0.07,38.0
ORD-107897,2022-07-22,CUST-8974,Customer 8974,East,Furniture,Chairs,1463.19,6,0.25,-174.59
ORD-107898,2023-02-15,CUST-2223,Customer 2223,North,Furniture,Furnishings,1623.41,7,0.08,326.52
ORD-107899,2022-01-21,CUST-6219,Customer 6219,East,Technology,Copiers,15600.27,5,0.02,4219.66
ORD-107900,2023-07-05,CUST-3749,Customer 3749,West,Technology,Phones,7456.15,5,0.08,1646.76
ORD-107901,2022-04-12,CUST-7136,Customer 7136,South,Technology,Accessories,15309.47,5,0.01,3440.61
ORD-107902,2022-02-15,CUST-2414,Customer 2414,North,Office Supplies,Paper,27.08,1,0.0,6.51
ORD-107903,2022-03-07,CUST-9451,Customer 9451,West,Office Supplies,Art,156.89,3,0.01,16.88
ORD-107904,2023-08-26,CUST-2445,Customer 2445,East,Office Supplies,Paper,182.29,4,0.0,35.72
ORD-107905,2022-06-13,CUST-1159,Customer 1159,West,Office Supplies,Art,346.95,3,0.17,52.47
ORD-107906,2022-04-21,CUST-9515,Customer 9515,East,Technology,Phones,11752.63,6,0.1,1630.14
ORD-107907,2022-12-04,CUST-7828,Customer 7828,North,Office Supplies,Paper,1385.09,7,0.06,313.24
ORD-107908,2022-05-03,CUST-4107,Customer 4107,East,Technology,Accessories,4910.62,4,0.09,458.7
ORD-107909,2023-12-06,CUST-4526,Customer 4526,East,Furniture,Bookcases,5896.73,4,0.13,319.67
ORD-107910,2023-03-23,CUST-4831,Customer 4831,North,Office Supplies,Paper,49.58,1,0.0,6.93
ORD-107911,2023-09-03,CUST-4703,Customer 4703,East,Technology,Phones,3376.32,2,0.06,949.09
ORD-107912,2022-10-18,CUST-6517,Customer 6517,East,Technology,Machines,3545.72,7,0.07,303.7
ORD-107913,2023-11-02,CUST-1386,Customer 1386,South,Office Supplies,Binders,439.41,2,0.0,97.26
ORD-107914,2023-02-16,CUST-5923,Customer 5923,East,Office Supplies,Paper,400.42,2,0.16,34.53
ORD-107915,2023-09-07,CUST-6617,Customer 6617,North,Furniture,Bookcases,1032.6,3,0.09,171.53
ORD-107916,2022-10-08,CUST-6482,Customer 6482,North,Technology,Machines,9720.92,3,0.0,2766.08
ORD-107917,2022-02-12,CUST-8616,Customer 8616,West,Technology,Copiers,2235.88,6,0.05,676.63
ORD-107918,2023-05-01,CUST-6786,Customer 6786,South,Office Supplies,Storage,174.57,1,0.17,4.49
ORD-107919,2023-08-19,CUST-6941,Customer 6941,East,Technology,Copiers,2425.15,1,0.04,740.77
ORD-107920,2023-12-04,CUST-7774,Customer 7774,West,Technology,Accessories,4186.78,6,0.01,1346.01
ORD-107921,2022-02-20,CUST-7582,Customer 7582,West,Technology,Phones,298.24,1,0.05,93.25
ORD-107922,2022-07-29,CUST-6148,Customer 6148,North,Technology,Accessories,625.53,1,0.06,111.32
ORD-107923,2022-05-06,CUST-3826,Customer 3826,West,Furniture,Furnishings,614.36,1,0.15,-9.41
ORD-107924,2023-05-07,CUST-8246,Customer 8246,East,Technology,Machines,9347.7,7,0.04,1941.52
ORD-107925,2023-05-24,CUST-3535,Customer 3535,East,Office Supplies,Storage,408.34,7,0.16,-4.8
ORD-107926,2023-08-04,CUST-2989,Customer 2989,North,Office Supplies,Art,148.95,4,0.04,34.51
ORD-107927,2022-09-15,CUST-9336,Customer 9336,East,Technology,Accessories,9976.3,4,0.09,1558.25
ORD-107928,2022-07-07,CUST-5439,Customer 5439,North,Technology,Accessories,2593.37,5,0.07,354.88
ORD-107929,2022-08-18,CUST-3749,Customer 3749,West,Office Supplies,Paper,62.71,2,0.1,10.99
ORD-107930,2022-07-08,CUST-6872,Customer 6872,North,Office Supplies,Art,577.2,4,0.1,131.17
ORD-107931,2023-02-19,CUST-1784,Customer 1784,West,Technology,Machines,6653.48,7,0.12,731.81
ORD-107932,2022-01-10,CUST-6473,Customer 6473,South,Furniture,Bookcases,312.24,2,0.08,48.41
ORD-107933,2022-04-24,CUST-1193,Customer 1193,West,Office Supplies,Art,1088.42,5,0.11,168.95
ORD-107934,2022-03-17,CUST-9995,Customer 9995,North,Office Supplies,Paper,1354.9,7,0.15,282.13
ORD-107935,2023-11-07,CUST-6163,Customer 6163,East,Office Supplies,Binders,205.29,1,0.13,33.12
ORD-107936,2023-05-17,CUST-5092,Customer 5092,South,Office Supplies,Binders,369.95,5,0.13,29.21
ORD-107937,2022-03-26,CUST-2812,Customer 2812,South,Technology,Phones,16988.41,6,0.07,1509.73
ORD-107938,2022-02-18,CUST-2176,Customer 2176,South,Office Supplies,Paper,839.75,5,0.06,193.83
ORD-107939,2023-05-10,CUST-1920,Customer 1920,North,Furniture,Bookcases,5815.9,7,0.17,1210.93
ORD-107940,2023-11-20,CUST-4105,Customer 4105,North,Furniture,Tables,5141.67,4,0.04,1541.8
ORD-107941,2023-01-22,CUST-8335,Customer 8335,South,Office Supplies,Binders,158.61,1,0.12,21.38
ORD-107942,2023-01-24,CUST-5147,Customer 5147,East,Technology,Accessories,5885.41,3,0.05,1127.47
ORD-107943,2022-08-06,CUST-7423,Customer 7423,North,Furniture,Tables,399.61,1,0.11,30.36
ORD-107944,2023-12-02,CUST-2106,Customer 2106,East,Office Supplies,Binders,166.16,1,0.12,24.46
ORD-107945,2022-12-12,CUST-9150,Customer 9150,East,Furniture,Chairs,361.35,1,0.21,39.55
ORD-107946,2022-08-18,CUST-9622,Customer 9622,West,Furniture,Tables,7018.27,7,0.13,858.46
ORD-107947,2022-09-12,CUST-8327,Customer 8327,West,Technology,Phones,5287.29,3,0.07,1554.35
ORD-107948,2022-08-24,CUST-8334,Customer 8334,South,Furniture,Bookcases,3298.01,7,0.12,334.84
